timestamp,instrument,resolution,open,high,low,close,volume,trade_count,source
2024-01-02T00:00:00Z,SYNTH/USD,M1,100.000000000000,100.144811379264,99.937584480257,100.097382679770,8.016265732016,22,synthetic
2024-01-02T00:01:00Z,SYNTH/USD,M1,100.097382679770,100.190898743148,100.066627300445,100.152016755706,12.250088464010,33,synthetic
2024-01-02T00:02:00Z,SYNTH/USD,M1,100.152016755706,100.250497739575,100.105284877699,100.225949663321,9.951428594882,27,synthetic
2024-01-02T00:03:00Z,SYNTH/USD,M1,100.225949663321,100.417546921136,100.180348044444,100.341233467231,7.872570401269,21,synthetic
2024-01-02T00:04:00Z,SYNTH/USD,M1,100.341233467231,100.382993388022,100.274805261339,100.332774944835,5.388740363741,15,synthetic
2024-01-02T00:05:00Z,SYNTH/USD,M1,100.332774944835,100.422430118152,100.276999605931,100.347254137764,7.732499175233,21,synthetic
2024-01-02T00:06:00Z,SYNTH/USD,M1,100.347254137764,100.379440170345,100.264926502944,100.307035974190,8.010170752175,22,synthetic
2024-01-02T00:07:00Z,SYNTH/USD,M1,100.307035974190,100.372715505880,100.270445199605,100.353384617266,7.629787187244,21,synthetic
2024-01-02T00:08:00Z,SYNTH/USD,M1,100.353384617266,100.479697577989,100.329532845325,100.424317463946,6.868422309237,19,synthetic
2024-01-02T00:09:00Z,SYNTH/USD,M1,100.424317463946,100.482448412454,100.350667025086,100.380562165444,14.243920036599,38,synthetic
2024-01-02T00:10:00Z,SYNTH/USD,M1,100.380562165444,100.512436065406,100.342440973517,100.451762167421,9.622226592333,26,synthetic
2024-01-02T00:11:00Z,SYNTH/USD,M1,100.451762167421,100.734041046800,100.398435552236,100.691570362816,13.489902031091,36,synthetic
2024-01-02T00:12:00Z,SYNTH/USD,M1,100.691570362816,100.765096863932,100.633243104115,100.693845659792,8.192237259796,22,synthetic
2024-01-02T00:13:00Z,SYNTH/USD,M1,100.693845659792,100.795548950086,100.647890106256,100.763428242985,6.476082507937,17,synthetic
2024-01-02T00:14:00Z,SYNTH/USD,M1,100.763428242985,100.878718264558,100.713455206076,100.815816979008,8.437816674951,23,synthetic
2024-01-02T00:15:00Z,SYNTH/USD,M1,100.815816979008,100.949063711930,100.772880555309,100.934169750056,4.981566198791,13,synthetic
2024-01-02T00:16:00Z,SYNTH/USD,M1,100.934169750056,100.979663777766,100.849680671074,100.901312446552,7.256319928684,20,synthetic
2024-01-02T00:17:00Z,SYNTH/USD,M1,100.901312446552,100.946607083510,100.850629726270,100.905924167178,6.706111087933,18,synthetic
2024-01-02T00:18:00Z,SYNTH/USD,M1,100.905924167178,101.004049150941,100.887794215926,100.977791664440,7.177118662891,19,synthetic
2024-01-02T00:19:00Z,SYNTH/USD,M1,100.977791664440,101.031265216212,100.936785385335,100.977000519796,6.469191170636,17,synthetic
2024-01-02T00:20:00Z,SYNTH/USD,M1,100.977000519796,101.038008297479,100.899395940518,100.952820516058,6.952408060841,19,synthetic
2024-01-02T00:21:00Z,SYNTH/USD,M1,100.952820516058,101.063167298802,100.927144934168,101.027030890250,6.988625828339,19,synthetic
2024-01-02T00:22:00Z,SYNTH/USD,M1,101.027030890250,101.066006740080,100.982825384464,101.035309250736,12.340100049863,33,synthetic
2024-01-02T00:23:00Z,SYNTH/USD,M1,101.035309250736,101.092534433972,100.992047307999,101.037676615389,8.035170900247,22,synthetic
2024-01-02T00:24:00Z,SYNTH/USD,M1,101.037676615389,101.242236159051,101.003337923052,101.197942558363,5.675277127387,15,synthetic
2024-01-02T00:25:00Z,SYNTH/USD,M1,101.197942558363,101.329468184476,101.171014458940,101.294328294044,6.643591581899,18,synthetic
2024-01-02T00:26:00Z,SYNTH/USD,M1,101.294328294044,101.472162553849,101.293563901134,101.428951891703,8.168482486892,22,synthetic
2024-01-02T00:27:00Z,SYNTH/USD,M1,101.428951891703,101.454138954223,101.394671726743,101.414147343995,7.988241354898,22,synthetic
2024-01-02T00:28:00Z,SYNTH/USD,M1,101.414147343995,101.578057293302,101.376133967294,101.523475316615,16.981870543482,46,synthetic
2024-01-02T00:29:00Z,SYNTH/USD,M1,101.523475316615,101.639357761983,101.460855498782,101.620741731328,6.158825592247,17,synthetic
2024-01-02T00:30:00Z,SYNTH/USD,M1,101.620741731328,101.725600161365,101.576362932171,101.677681060974,5.470431649273,15,synthetic
2024-01-02T00:31:00Z,SYNTH/USD,M1,101.677681060974,101.855717458573,101.646668522619,101.796064465371,7.383894042037,20,synthetic
2024-01-02T00:32:00Z,SYNTH/USD,M1,101.796064465371,101.854612727352,101.747138191429,101.811514138367,11.965880279956,32,synthetic
2024-01-02T00:33:00Z,SYNTH/USD,M1,101.811514138367,101.861404643305,101.758162047037,101.843366176748,5.437616008242,15,synthetic
2024-01-02T00:34:00Z,SYNTH/USD,M1,101.843366176748,101.897392254943,101.777834750131,101.838482888269,11.838024256415,32,synthetic
2024-01-02T00:35:00Z,SYNTH/USD,M1,101.838482888269,101.944897854946,101.808500089040,101.921907432190,12.547341319449,34,synthetic
2024-01-02T00:36:00Z,SYNTH/USD,M1,101.921907432190,102.088172319923,101.876101986609,102.058959699052,10.388547650130,28,synthetic
2024-01-02T00:37:00Z,SYNTH/USD,M1,102.058959699052,102.184077979452,102.007358555851,102.134543361973,5.932891937532,16,synthetic
2024-01-02T00:38:00Z,SYNTH/USD,M1,102.134543361973,102.197189349696,102.051101122342,102.088981041171,6.997353129512,19,synthetic
2024-01-02T00:39:00Z,SYNTH/USD,M1,102.088981041171,102.190750382086,102.039827732108,102.154173893470,6.686796238889,18,synthetic
2024-01-02T00:40:00Z,SYNTH/USD,M1,102.154173893470,102.280388642946,102.125472456971,102.217067098195,8.585368234690,23,synthetic
2024-01-02T00:41:00Z,SYNTH/USD,M1,102.217067098195,102.313231805326,102.168280738921,102.267957591937,7.087387034795,19,synthetic
2024-01-02T00:42:00Z,SYNTH/USD,M1,102.267957591937,102.366681708528,102.209454124221,102.336155088188,8.047189942277,22,synthetic
2024-01-02T00:43:00Z,SYNTH/USD,M1,102.336155088188,102.499402314587,102.295798182852,102.455788496339,8.888247665205,24,synthetic
2024-01-02T00:44:00Z,SYNTH/USD,M1,102.455788496339,102.542639000913,102.430658007856,102.486754468806,4.525701965962,12,synthetic
2024-01-02T00:45:00Z,SYNTH/USD,M1,102.486754468806,102.664014326847,102.428253390525,102.633312185282,9.358554178996,25,synthetic
2024-01-02T00:46:00Z,SYNTH/USD,M1,102.633312185282,102.755082594243,102.616112407193,102.741792539299,8.204727825610,22,synthetic
2024-01-02T00:47:00Z,SYNTH/USD,M1,102.741792539299,102.878376907520,102.687673432609,102.831659433858,9.824267303210,27,synthetic
2024-01-02T00:48:00Z,SYNTH/USD,M1,102.831659433858,102.938683395959,102.772688527931,102.908743276232,11.483053662248,31,synthetic
2024-01-02T00:49:00Z,SYNTH/USD,M1,102.908743276232,103.063642098491,102.870610497070,103.022396665481,12.675647414228,34,synthetic
2024-01-02T00:50:00Z,SYNTH/USD,M1,103.022396665481,103.089765096548,102.972819010612,103.057917605603,6.029131905236,16,synthetic
2024-01-02T00:51:00Z,SYNTH/USD,M1,103.057917605603,103.287492653109,102.990542348980,103.234448397834,6.113147530090,17,synthetic
2024-01-02T00:52:00Z,SYNTH/USD,M1,103.234448397834,103.271527126536,103.200319998960,103.235075018180,7.482116243958,20,synthetic
2024-01-02T00:53:00Z,SYNTH/USD,M1,103.235075018180,103.353353898993,103.173483615928,103.322579429712,7.508942787874,20,synthetic
2024-01-02T00:54:00Z,SYNTH/USD,M1,103.322579429712,103.335714160882,103.278330807326,103.328419859556,5.885367564257,16,synthetic
2024-01-02T00:55:00Z,SYNTH/USD,M1,103.328419859556,103.479435850106,103.303284935200,103.431761967191,11.321652139904,31,synthetic
2024-01-02T00:56:00Z,SYNTH/USD,M1,103.431761967191,103.501083876410,103.379667712477,103.486366902050,8.254574090110,22,synthetic
2024-01-02T00:57:00Z,SYNTH/USD,M1,103.486366902050,103.714601740850,103.421679126371,103.688649406135,7.394631003764,20,synthetic
2024-01-02T00:58:00Z,SYNTH/USD,M1,103.688649406135,103.752096579670,103.636374485314,103.709575663639,8.556197909175,23,synthetic
2024-01-02T00:59:00Z,SYNTH/USD,M1,103.709575663639,103.860600563101,103.649798033854,103.835599814150,11.622977045322,31,synthetic
2024-01-02T01:00:00Z,SYNTH/USD,M1,103.835599814150,103.978540894479,103.778990279508,103.921837252327,9.513473918627,26,synthetic
2024-01-02T01:01:00Z,SYNTH/USD,M1,103.921837252327,104.031145325337,103.867603014857,103.993172431383,8.713731683699,24,synthetic
2024-01-02T01:02:00Z,SYNTH/USD,M1,103.993172431383,104.039173235102,103.874577919594,103.938512121678,7.882806305779,21,synthetic
2024-01-02T01:03:00Z,SYNTH/USD,M1,103.938512121678,104.126544745262,103.902480175589,104.064255573062,7.174008987546,19,synthetic
2024-01-02T01:04:00Z,SYNTH/USD,M1,104.064255573062,104.145384753702,104.041203337377,104.059404990024,6.546613275635,18,synthetic
2024-01-02T01:05:00Z,SYNTH/USD,M1,104.059404990024,104.101533530928,104.016066083802,104.054825947021,10.227968880377,28,synthetic
2024-01-02T01:06:00Z,SYNTH/USD,M1,104.054825947021,104.160210458443,104.001117735220,104.105719966268,7.645770042012,21,synthetic
2024-01-02T01:07:00Z,SYNTH/USD,M1,104.105719966268,104.233940785323,104.066399084263,104.193031147357,13.197667084636,36,synthetic
2024-01-02T01:08:00Z,SYNTH/USD,M1,104.193031147357,104.282546515192,104.152008505295,104.236760369858,7.560013522613,20,synthetic
2024-01-02T01:09:00Z,SYNTH/USD,M1,104.236760369858,104.267140465055,104.213156632200,104.229454676156,7.178577066769,19,synthetic
2024-01-02T01:10:00Z,SYNTH/USD,M1,104.229454676156,104.259837184164,104.210236296467,104.236796233573,7.573518785442,20,synthetic
2024-01-02T01:11:00Z,SYNTH/USD,M1,104.236796233573,104.394326139882,104.216288446351,104.341894584379,9.507355707167,26,synthetic
2024-01-02T01:12:00Z,SYNTH/USD,M1,104.341894584379,104.428161110803,104.326306246053,104.379133815634,7.433598814195,20,synthetic
2024-01-02T01:13:00Z,SYNTH/USD,M1,104.379133815634,104.530844810662,104.349364769097,104.512152827232,7.807498104009,21,synthetic
2024-01-02T01:14:00Z,SYNTH/USD,M1,104.512152827232,104.643704453353,104.455553422974,104.576717085199,7.121574295261,19,synthetic
2024-01-02T01:15:00Z,SYNTH/USD,M1,104.576717085199,104.616844819351,104.444737201754,104.472862107389,9.543226781376,26,synthetic
2024-01-02T01:16:00Z,SYNTH/USD,M1,104.472862107389,104.533967747185,104.300586582415,104.351236298783,8.018456530893,22,synthetic
2024-01-02T01:17:00Z,SYNTH/USD,M1,104.351236298783,104.384368254870,104.162818064344,104.199310875797,9.254969182070,25,synthetic
2024-01-02T01:18:00Z,SYNTH/USD,M1,104.199310875797,104.215817234816,104.056663478237,104.124878463234,6.847177142874,18,synthetic
2024-01-02T01:19:00Z,SYNTH/USD,M1,104.124878463234,104.191496845704,104.021949157118,104.076860808607,8.594712186131,23,synthetic
2024-01-02T01:20:00Z,SYNTH/USD,M1,104.076860808607,104.142472405871,103.991333705806,104.039225839083,10.668376311769,29,synthetic
2024-01-02T01:21:00Z,SYNTH/USD,M1,104.039225839083,104.116538779171,103.781191535519,103.818281440799,6.171287936066,17,synthetic
2024-01-02T01:22:00Z,SYNTH/USD,M1,103.818281440799,103.866633496148,103.582047721760,103.586268899184,7.076068264123,19,synthetic
2024-01-02T01:23:00Z,SYNTH/USD,M1,103.586268899184,103.642596870059,103.288770552080,103.358754761078,5.065388626752,14,synthetic
2024-01-02T01:24:00Z,SYNTH/USD,M1,103.358754761078,103.408675490542,103.087866478503,103.161106730194,4.700427829857,13,synthetic
2024-01-02T01:25:00Z,SYNTH/USD,M1,103.161106730194,103.179927517022,102.896758420214,102.970595159206,9.728139682920,26,synthetic
2024-01-02T01:26:00Z,SYNTH/USD,M1,102.970595159206,103.017908664961,102.767128600105,102.815977123719,7.929144148431,21,synthetic
2024-01-02T01:27:00Z,SYNTH/USD,M1,102.815977123719,102.887909091125,102.735883648959,102.798432548896,7.998027579771,22,synthetic
2024-01-02T01:28:00Z,SYNTH/USD,M1,102.798432548896,102.855661278159,102.694302724683,102.743059802456,8.204250919129,22,synthetic
2024-01-02T01:29:00Z,SYNTH/USD,M1,102.743059802456,102.791041194229,102.580434377468,102.608920090886,8.701947567591,23,synthetic
2024-01-02T01:30:00Z,SYNTH/USD,M1,102.608920090886,102.678888580916,102.510881301142,102.595751796003,6.335198773227,17,synthetic
2024-01-02T01:31:00Z,SYNTH/USD,M1,102.595751796003,102.627305019890,102.492875649481,102.548100221213,9.870286507675,27,synthetic
2024-01-02T01:32:00Z,SYNTH/USD,M1,102.548100221213,102.628621984532,102.481577889454,102.535278811623,8.223861432641,22,synthetic
2024-01-02T01:33:00Z,SYNTH/USD,M1,102.535278811623,102.576593490819,102.362572107178,102.399150477609,5.777741691704,16,synthetic
2024-01-02T01:34:00Z,SYNTH/USD,M1,102.399150477609,102.442989622016,102.267293726777,102.318964796627,6.316559058095,17,synthetic
2024-01-02T01:35:00Z,SYNTH/USD,M1,102.318964796627,102.348980320218,102.231912057135,102.306632583008,16.128712622785,44,synthetic
2024-01-02T01:36:00Z,SYNTH/USD,M1,102.306632583008,102.374943748799,102.095703813245,102.163170569875,8.963581837618,24,synthetic
2024-01-02T01:37:00Z,SYNTH/USD,M1,102.163170569875,102.234042497887,102.079457863501,102.144540866591,9.950062508310,27,synthetic
2024-01-02T01:38:00Z,SYNTH/USD,M1,102.144540866591,102.180173900440,101.898069564752,101.927471536623,9.212963531405,25,synthetic
2024-01-02T01:39:00Z,SYNTH/USD,M1,101.927471536623,101.990961293171,101.841634607247,101.879558007057,10.687937450252,29,synthetic
2024-01-02T01:40:00Z,SYNTH/USD,M1,101.879558007057,101.917963851085,101.830544019323,101.869064395721,10.825609712427,29,synthetic
2024-01-02T01:41:00Z,SYNTH/USD,M1,101.869064395721,101.950932371493,101.737214769429,101.774730796769,10.212067140658,28,synthetic
2024-01-02T01:42:00Z,SYNTH/USD,M1,101.774730796769,101.835560650211,101.619312817281,101.657718635453,7.721126656366,21,synthetic
2024-01-02T01:43:00Z,SYNTH/USD,M1,101.657718635453,101.706444193472,101.554127741154,101.594130515498,8.136667973471,22,synthetic
2024-01-02T01:44:00Z,SYNTH/USD,M1,101.594130515498,101.694870584445,101.310115010126,101.354979183089,9.252261383057,25,synthetic
2024-01-02T01:45:00Z,SYNTH/USD,M1,101.354979183089,101.424559154092,101.234213891615,101.309658526918,7.467059457904,20,synthetic
2024-01-02T01:46:00Z,SYNTH/USD,M1,101.309658526918,101.354121094017,101.151889398356,101.165468959936,6.763623334201,18,synthetic
2024-01-02T01:47:00Z,SYNTH/USD,M1,101.165468959936,101.210629555414,101.077341976082,101.149310264084,7.784929363846,21,synthetic
2024-01-02T01:48:00Z,SYNTH/USD,M1,101.149310264084,101.196152552141,100.989242608379,101.045861171676,10.580925591939,29,synthetic
2024-01-02T01:49:00Z,SYNTH/USD,M1,101.045861171676,101.103148245416,100.974398113675,101.015373323623,7.412025513589,20,synthetic
2024-01-02T01:50:00Z,SYNTH/USD,M1,101.015373323623,101.077066319721,100.956468587096,101.007609691935,10.316254551556,28,synthetic
2024-01-02T01:51:00Z,SYNTH/USD,M1,101.007609691935,101.044174688852,100.852277852726,100.904859150450,8.253348850170,22,synthetic
2024-01-02T01:52:00Z,SYNTH/USD,M1,100.904859150450,100.959999016822,100.785504451403,100.824279972323,7.227329854672,20,synthetic
2024-01-02T01:53:00Z,SYNTH/USD,M1,100.824279972323,100.877301525643,100.678083519250,100.729527773771,9.348636620481,25,synthetic
